year	event	date	sun_lon	obj_lon	sun_lon_dms	obj_lon_dms	obj_rise_set	sun_rise_set	delta_rise_set	age	mag	sun_alt	obj_lat	az_diff	lon_diff	sun_sz	obj_az
-475	evening_last_visibility	-475-07-15	106.18	128.13	106° 11'	128° 08'	20:18	19:23	0:55h	-14d 14h	1.2	-11° 07'	-3° 29'	-18° 11'	21° 57'	124° 39'	106° 28'
-475	morning_first_visibility	-475-08-11	131.68	115.05	131° 41'	115° 03'	4:34	5:39	-1:05h	11d 18h	0.6	-13° 31'	-0° 56'	6° 56'	-16° 39'	240° 16'	247° 12'
-475	morning_last_visibility	-475-08-28	148.37	137.07	148° 22'	137° 04'	5:07	5:50	-0:42h	-14d 14h	-1.1	-9° 40'	1° 51'	0° 46'	-11° 18'	249° 46'	250° 32'
-475	evening_first_visibility	-475-10-28	210.05	231.50	210° 03'	231° 30'	18:32	17:46	0:45h	47d 00h	-0.1	-10° 34'	-2° 25'	-17° 48'	21° 27'	82° 34'	64° 47'
-475	morning_first_visibility	-475-11-22	235.00	220.03	235° 00'	220° 02'	5:52	6:54	-1:01h	7d 00h	0.9	-13° 29'	2° 55'	0° 33'	-14° 58'	284° 40'	285° 14'
-475	morning_last_visibility	-475-12-31	274.78	260.52	274° 47'	260° 31'	6:36	7:23	-0:46h	-21d 02h	-0.3	-10° 03'	-1° 12'	8° 15'	-14° 16'	291° 37'	299° 52'
-474	morning_last_visibility	-475-12-31	274.78	260.52	274° 47'	260° 31'	6:36	7:23	-0:46h	-21d 02h	-0.3	-10° 03'	-1° 12'	8° 15'	-14° 16'	291° 37'	299° 52'
-474	evening_first_visibility	-474-02-04	310.55	323.58	310° 33'	323° 35'	18:50	18:01	0:48h	14d 11h	-1.1	-10° 57'	-0° 20'	-3° 04'	13° 02'	75° 38'	72° 34'
-474	evening_last_visibility	-474-02-24	330.42	343.73	330° 25'	343° 44'	19:08	18:15	0:52h	-8d 21h	1.4	-11° 57'	3° 31'	1° 44'	13° 19'	83° 33'	85° 16'
-474	morning_last_visibility	-474-04-14	17.52	354.18	17° 31'	354° 11'	5:20	6:02	-0:41h	-24d 22h	0.1	-9° 43'	-2° 45'	20° 35'	-23° 20'	256° 04'	276° 38'
-474	evening_first_visibility	-474-05-19	51.53	64.18	51° 32'	64° 11'	19:53	19:02	0:50h	10d 16h	-1	-10° 47'	1° 54'	-2° 50'	12° 38'	118° 44'	115° 53'
-474	evening_last_visibility	-474-06-29	90.62	110.13	90° 37'	110° 08'	20:18	19:22	0:56h	-13d 01h	1.5	-11° 09'	-3° 19'	-15° 04'	19° 31'	126° 00'	110° 56'
-474	morning_first_visibility	-474-07-27	116.88	99.22	116° 53'	99° 13'	4:22	5:28	-1:06h	14d 08h	0.5	-13° 17'	-1° 23'	9° 35'	-17° 40'	235° 46'	245° 22'
-474	morning_last_visibility	-474-08-11	131.47	119.72	131° 28'	119° 43'	4:52	5:39	-0:46h	-13d 13h	-1.1	-9° 54'	1° 35'	2° 27'	-11° 46'	242° 58'	245° 26'
-474	morning_first_visibility	-474-11-07	219.43	203.73	219° 26'	203° 44'	5:37	6:40	-1:02h	7d 17h	0.7	-14° 07'	2° 32'	-0° 04'	-15° 42'	279° 10'	279° 07'
-474	morning_last_visibility	-474-12-13	256.22	243.42	256° 13'	243° 25'	6:26	7:12	-0:45h	-21d 00h	-0.4	-9° 55'	-0° 40'	5° 30'	-12° 48'	290° 57'	296° 27'
-473	evening_first_visibility	-473-01-19	294.27	307.58	294° 16'	307° 35'	18:37	17:48	0:48h	16d 12h	-1.1	-10° 40'	-0° 52'	-4° 54'	13° 19'	71° 11'	66° 17'
-473	evening_last_visibility	-473-02-07	313.32	326.23	313° 19'	326° 14'	18:55	18:03	0:51h	-8d 01h	1.3	-11° 35'	3° 19'	0° 45'	12° 55'	76° 52'	77° 38'
-473	morning_first_visibility	-473-03-02	335.53	313.28	335° 32'	313° 17'	5:58	6:56	-0:58h	14d 10h	1.2	-13° 19'	0° 42'	16° 33'	-22° 15'	273° 31'	290° 04'
-473	morning_last_visibility	-473-03-30	2.83	339.93	2° 50'	339° 56'	5:40	6:21	-0:40h	-24d 09h	0	-9° 44'	-2° 35'	20° 02'	-22° 54'	262° 58'	283° 00'
-473	evening_first_visibility	-473-05-03	36.05	48.27	36° 03'	48° 16'	19:40	18:52	0:47h	10d 05h	-1.1	-10° 36'	1° 44'	-1° 29'	12° 13'	112° 44'	111° 15'
-473	evening_last_visibility	-473-06-12	74.17	91.23	74° 10'	91° 14'	20:11	19:15	0:55h	-11d 17h	1.8	-11° 13'	-2° 46'	-11° 28'	17° 04'	124° 48'	113° 20'
-473	morning_first_visibility	-473-07-14	104.12	85.38	104° 07'	85° 23'	4:13	5:21	-1:07h	19d 15h	0.1	-13° 08'	-1° 14'	11° 38'	-18° 44'	233° 17'	244° 55'
-473	morning_last_visibility	-473-07-25	114.73	102.05	114° 44'	102° 03'	4:38	5:27	-0:49h	-13d 08h	-1.1	-10° 05'	1° 05'	4° 52'	-12° 41'	237° 53'	242° 45'
-473	morning_first_visibility	-473-10-22	202.92	187.95	202° 55'	187° 57'	5:29	6:27	-0:57h	7d 11h	0.8	-13° 19'	1° 56'	-0° 11'	-14° 58'	272° 50'	272° 40'
-473	morning_last_visibility	-473-11-24	236.55	224.88	236° 33'	224° 53'	6:12	6:55	-0:43h	-20d 20h	-0.5	-9° 36'	-0° 00'	3° 00'	-11° 41'	287° 13'	290° 13'
-472	evening_first_visibility	-472-01-04	278.85	293.47	278° 51'	293° 28'	18:29	17:37	0:51h	20d 16h	-0.9	-11° 07'	-1° 12'	-7° 02'	14° 37'	69° 13'	62° 11'
-472	evening_last_visibility	-472-01-21	296.03	309.37	296° 02'	309° 22'	18:44	17:49	0:54h	-7d 20h	1.1	-11° 49'	2° 46'	-1° 11'	13° 20'	72° 10'	70° 59'
-472	morning_first_visibility	-472-02-09	314.53	295.48	314° 32'	295° 29'	6:14	7:16	-1:01h	10d 15h	1.3	-13° 44'	2° 24'	11° 33'	-19° 03'	281° 33'	293° 06'
-472	morning_last_visibility	-472-03-14	348.03	326.08	348° 02'	326° 05'	5:59	6:41	-0:41h	-23d 18h	-0.1	-9° 52'	-2° 24'	18° 53'	-21° 57'	269° 51'	288° 44'
-472	evening_first_visibility	-472-04-17	21.47	34.20	21° 28'	34° 12'	19:33	18:44	0:49h	10d 19h	-1.1	-11° 10'	1° 35'	-0° 48'	12° 45'	106° 42'	105° 54'
-472	evening_last_visibility	-472-05-24	56.80	71.65	56° 48'	71° 39'	19:59	19:05	0:53h	-10d 13h	2	-11° 10'	-1° 44'	-7° 37'	14° 51'	120° 43'	113° 06'
-472	morning_last_visibility	-472-07-07	98.15	84.22	98° 09'	84° 13'	4:28	5:18	-0:49h	-13d 18h	-1	-9° 57'	0° 24'	7° 42'	-13° 56'	235° 20'	243° 02'
-472	evening_first_visibility	-472-08-17	138.45	159.28	138° 27'	159° 17'	19:53	19:05	0:48h	27d 22h	-0.1	-10° 34'	-0° 28'	-16° 56'	20° 50'	114° 56'	97° 59'
-472	evening_last_visibility	-472-09-04	156.15	181.52	156° 09'	181° 31'	19:36	18:47	0:48h	-23d 03h	0.2	-11° 02'	-2° 43'	-22° 15'	25° 22'	107° 42'	85° 28'
-472	morning_first_visibility	-472-10-06	187.50	171.98	187° 30'	171° 59'	5:16	6:16	-0:59h	8d 07h	0.6	-13° 49'	1° 26'	0° 20'	-15° 31'	265° 27'	265° 47'
-472	morning_last_visibility	-472-11-02	214.87	203.17	214° 52'	203° 10'	5:54	6:36	-0:42h	-21d 14h	-0.6	-9° 57'	0° 53'	0° 55'	-11° 42'	279° 43'	280° 38'
-472	evening_first_visibility	-472-12-18	262.33	277.83	262° 20'	277° 50'	18:18	17:29	0:49h	24d 22h	-0.8	-10° 40'	-1° 38'	-9° 27'	15° 29'	68° 53'	59° 26'
-471	evening_last_visibility	-471-01-04	279.62	292.72	279° 37'	292° 43'	18:29	17:37	0:51h	-7d 05h	1	-11° 06'	2° 11'	-3° 15'	13° 06'	69° 16'	66° 01'
-471	morning_first_visibility	-471-01-20	295.27	278.85	295° 16'	278° 51'	6:23	7:25	-1:02h	8d 07h	1.4	-13° 23'	3° 16'	7° 24'	-16° 26'	287° 09'	294° 33'
-471	morning_last_visibility	-471-02-27	333.12	312.57	333° 07'	312° 34'	6:16	6:59	-0:42h	-23d 00h	-0.1	-9° 57'	-2° 12'	17° 08'	-20° 32'	276° 27'	293° 35'
-471	evening_first_visibility	-471-04-01	5.82	18.02	5° 49'	18° 01'	19:21	18:36	0:45h	10d 13h	-1.2	-10° 35'	1° 12'	-0° 23'	12° 12'	98° 58'	98° 35'
-471	evening_last_visibility	-471-05-04	37.50	51.87	37° 30'	51° 52'	19:49	18:53	0:55h	-10d 16h	2	-12° 08'	0° 03'	-3° 57'	14° 21'	114° 26'	110° 29'
-471	morning_last_visibility	-471-06-19	80.70	64.57	80° 42'	64° 34'	4:25	5:14	-0:48h	-15d 14h	-0.7	-9° 51'	-0° 35'	11° 22'	-16° 09'	235° 31'	246° 53'
-471	evening_first_visibility	-471-07-23	113.93	131.20	113° 56'	131° 12'	20:12	19:21	0:51h	19d 01h	-0.3	-10° 34'	0° 58'	-12° 11'	17° 16'	122° 42'	110° 31'
-471	evening_last_visibility	-471-08-22	143.12	168.80	143° 07'	168° 48'	19:52	19:01	0:51h	-20d 02h	0.5	-11° 13'	-3° 02'	-22° 32'	25° 41'	113° 32'	91° 00'
-471	morning_first_visibility	-471-09-20	171.20	156.18	171° 12'	156° 11'	5:08	6:05	-0:57h	8d 07h	0.7	-13° 14'	0° 39'	1° 32'	-15° 02'	257° 57'	259° 29'
-471	morning_last_visibility	-471-10-13	194.33	182.58	194° 20'	182° 35'	5:38	6:21	-0:42h	-20d 16h	-0.7	-10° 04'	1° 33'	-0° 14'	-11° 45'	270° 50'	270° 35'
-471	evening_first_visibility	-471-12-03	246.78	263.92	246° 47'	263° 55'	18:15	17:27	0:48h	30d 20h	-0.6	-10° 42'	-1° 54'	-11° 59'	17° 08'	70° 58'	58° 59'
-471	evening_last_visibility	-471-12-18	262.08	276.68	262° 05'	276° 41'	18:21	17:28	0:52h	-7d 23h	0.7	-11° 20'	1° 08'	-6° 35'	14° 36'	69° 15'	62° 40'
-470	morning_first_visibility	-470-01-03	277.85	262.20	277° 51'	262° 12'	6:19	7:24	-1:04h	7d 13h	1.3	-13° 37'	3° 28'	4° 52'	-15° 39'	289° 32'	294° 23'
-470	morning_last_visibility	-470-02-12	318.05	299.37	318° 03'	299° 22'	6:30	7:13	-0:43h	-22d 00h	-0.2	-9° 50'	-2° 01'	14° 54'	-18° 41'	282° 27'	297° 20'
-470	evening_first_visibility	-470-03-17	351.03	3.75	351° 02'	3° 45'	19:16	18:28	0:47h	11d 13h	-1.2	-11° 04'	0° 55'	-0° 30'	12° 43'	92° 14'	91° 45'
-470	evening_last_visibility	-470-04-15	19.08	31.90	19° 05'	31° 54'	19:32	18:43	0:49h	-9d 10h	2.1	-11° 14'	1° 33'	-0° 43'	12° 49'	105° 39'	104° 56'
-470	morning_last_visibility	-470-05-31	62.38	43.45	62° 23'	43° 27'	4:32	5:18	-0:46h	-18d 18h	-0.3	-9° 39'	-1° 43'	15° 20'	-18° 56'	238° 55'	254° 15'
-470	evening_first_visibility	-470-07-03	94.48	109.70	94° 29'	109° 42'	20:16	19:22	0:53h	14d 22h	-0.5	-10° 46'	1° 37'	-8° 50'	15° 13'	125° 35'	116° 45'
-470	evening_last_visibility	-470-08-08	129.20	154.15	129° 12'	154° 09'	20:06	19:13	0:52h	-17d 19h	0.7	-11° 14'	-3° 16'	-21° 40'	24° 57'	118° 50'	97° 09'
-470	morning_first_visibility	-470-09-05	156.05	140.28	156° 03'	140° 17'	4:54	5:56	-1:01h	9d 14h	0.6	-13° 44'	0° 06'	3° 14'	-15° 46'	250° 24'	253° 37'
-470	morning_last_visibility	-470-09-25	175.98	164.63	175° 59'	164° 38'	5:27	6:08	-0:40h	-17d 23h	-0.9	-9° 42'	1° 51'	-0° 26'	-11° 21'	262° 26'	262° 00'
-470	evening_first_visibility	-470-11-18	231.22	250.03	231° 13'	250° 02'	18:18	17:31	0:46h	36d 14h	-0.5	-10° 32'	-2° 09'	-14° 29'	18° 49'	74° 51'	60° 22'
-470	evening_last_visibility	-470-11-30	243.48	260.70	243° 29'	260° 42'	18:20	17:27	0:52h	-10d 00h	0.3	-11° 33'	-0° 18'	-10° 59'	17° 13'	72° 08'	61° 09'
-470	morning_first_visibility	-470-12-18	261.32	245.53	261° 19'	245° 32'	6:09	7:16	-1:07h	7d 12h	1.1	-14° 10'	3° 23'	3° 00'	-15° 47'	289° 10'	292° 11'
-469	morning_last_visibility	-469-01-27	301.83	284.82	301° 50'	284° 49'	6:38	7:23	-0:45h	-21d 15h	-0.3	-10° 01'	-1° 45'	12° 31'	-17° 01'	287° 25'	299° 56'
-469	evening_first_visibility	-469-03-01	335.13	347.48	335° 08'	347° 29'	19:04	18:19	0:45h	11d 21h	-1.2	-10° 37'	0° 23'	-1° 09'	12° 21'	84° 47'	83° 38'
-469	evening_last_visibility	-469-03-26	359.55	12.65	359° 33'	12° 39'	19:23	18:33	0:50h	-9d 11h	1.8	-11° 41'	2° 54'	1° 19'	13° 06'	96° 38'	97° 57'
-469	morning_last_visibility	-469-05-11	43.12	21.25	43° 07'	21° 15'	4:49	5:33	-0:44h	-23d 02h	0.1	-9° 38'	-2° 39'	18° 59'	-21° 53'	245° 08'	264° 07'
-469	evening_first_visibility	-469-06-15	77.05	90.93	77° 03'	90° 56'	20:11	19:17	0:54h	12d 13h	-0.7	-10° 53'	1° 53'	-6° 05'	13° 52'	124° 56'	118° 50'
-469	evening_last_visibility	-469-07-24	114.43	138.00	114° 26'	138° 00'	20:16	19:20	0:55h	-16d 02h	1	-11° 25'	-3° 23'	-19° 56'	23° 34'	123° 16'	103° 20'
-469	morning_first_visibility	-469-08-20	140.07	124.22	140° 04'	124° 13'	4:43	5:45	-1:01h	10d 06h	0.7	-13° 12'	-0° 44'	5° 30'	-15° 50'	243° 45'	249° 15'
-469	morning_last_visibility	-469-09-07	157.80	146.18	157° 48'	146° 11'	5:13	5:57	-0:43h	-16d 03h	-1	-10° 01'	1° 55'	0° 14'	-11° 38'	253° 43'	253° 57'
-469	evening_first_visibility	-469-11-04	216.70	237.35	216° 42'	237° 21'	18:26	17:41	0:45h	42d 10h	-0.3	-10° 32'	-2° 22'	-16° 49'	20° 39'	79° 54'	63° 05'
-469	evening_last_visibility	-469-11-11	223.83	243.72	223° 50'	243° 43'	18:24	17:35	0:48h	-13d 05h	0	-11° 04'	-1° 41'	-15° 20'	19° 52'	77° 34'	62° 14'
-469	morning_first_visibility	-469-12-02	244.75	229.28	244° 45'	229° 17'	5:58	7:03	-1:04h	7d 07h	1	-13° 59'	3° 08'	1° 19'	-15° 27'	286° 50'	288° 10'
-468	morning_last_visibility	-468-01-11	285.47	270.50	285° 28'	270° 30'	6:40	7:25	-0:45h	-20d 18h	-0.3	-9° 46'	-1° 28'	9° 47'	-14° 58'	290° 49'	300° 37'
-468	evening_first_visibility	-468-02-14	320.07	333.17	320° 04'	333° 10'	18:58	18:08	0:49h	13d 18h	-1.1	-11° 13'	0° 01'	-2° 10'	13° 06'	79° 03'	76° 53'
-468	evening_last_visibility	-468-03-06	340.78	354.13	340° 47'	354° 08'	19:14	18:22	0:51h	-9d 06h	1.6	-11° 58'	3° 28'	1° 55'	13° 21'	88° 03'	89° 58'
-468	morning_last_visibility	-468-04-23	26.67	3.65	26° 40'	3° 39'	5:08	5:51	-0:42h	-24d 13h	0.1	-9° 37'	-2° 47'	20° 17'	-23° 01'	251° 58'	272° 16'
-468	evening_first_visibility	-468-05-28	60.63	73.53	60° 38'	73° 32'	19:59	19:08	0:51h	11d 02h	-0.9	-10° 46'	1° 56'	-3° 49'	12° 54'	121° 30'	117° 40'
-468	evening_last_visibility	-468-07-08	99.77	120.72	99° 46'	120° 43'	20:18	19:23	0:55h	-13d 21h	1.3	-11° 07'	-3° 27'	-16° 57'	20° 57'	125° 29'	108° 32'
-468	morning_first_visibility	-468-08-04	125.18	108.27	125° 11'	108° 16'	4:29	5:34	-1:05h	12d 11h	0.6	-13° 17'	-1° 13'	8° 04'	-16° 55'	238° 12'	246° 16'
-468	morning_last_visibility	-468-08-20	140.82	129.00	140° 49'	129° 00'	4:59	5:45	-0:46h	-14d 11h	-1.1	-10° 06'	1° 44'	1° 34'	-11° 49'	246° 20'	247° 54'
-468	morning_first_visibility	-468-11-15	228.15	213.30	228° 09'	213° 18'	5:48	6:48	-1:00h	7d 00h	0.9	-13° 20'	2° 44'	0° 12'	-14° 51'	282° 40'	282° 51'
-468	morning_last_visibility	-468-12-23	266.95	253.27	266° 57'	253° 16'	6:32	7:19	-0:47h	-21d 04h	-0.4	-10° 06'	-0° 59'	7° 04'	-13° 42'	291° 39'	298° 43'
-467	evening_first_visibility	-467-01-28	303.85	317.05	303° 51'	317° 03'	18:45	17:56	0:49h	15d 08h	-1.1	-10° 56'	-0° 32'	-3° 47'	13° 12'	73° 38'	69° 51'
-467	evening_last_visibility	-467-02-17	323.78	336.17	323° 47'	336° 10'	18:59	18:11	0:48h	-7d 21h	1.5	-11° 03'	3° 32'	1° 35'	12° 23'	80° 23'	81° 58'
-467	morning_first_visibility	-467-03-19	352.70	326.72	352° 42'	326° 43'	5:39	6:35	-0:56h	21d 13h	0.9	-13° 02'	-1° 23'	21° 33'	-25° 59'	265° 49'	287° 22'
-467	morning_last_visibility	-467-04-07	11.08	347.72	11° 05'	347° 43'	5:29	6:10	-0:41h	-25d 00h	0.1	-9° 48'	-2° 41'	20° 34'	-23° 23'	259° 01'	279° 35'
-467	evening_first_visibility	-467-05-12	45.17	57.77	45° 10'	57° 46'	19:48	18:58	0:50h	10d 14h	-1	-10° 52'	1° 51'	-2° 17'	12° 36'	116° 32'	114° 15'
-467	evening_last_visibility	-467-06-21	83.28	102.37	83° 17'	102° 22'	20:19	19:19	0:59h	-13d 00h	1.5	-11° 44'	-3° 00'	-13° 54'	19° 05'	126° 16'	112° 23'
-467	morning_first_visibility	-467-07-21	111.40	93.15	111° 24'	93° 09'	4:17	5:25	-1:07h	16d 08h	0.3	-13° 19'	-1° 22'	10° 35'	-18° 15'	234° 26'	245° 00'
-467	morning_last_visibility	-467-08-04	124.97	113.33	124° 58'	113° 20'	4:49	5:34	-0:45h	-12d 20h	-1.2	-9° 36'	1° 27'	3° 04'	-11° 38'	241° 02'	244° 06'
-467	morning_first_visibility	-467-10-31	212.62	197.08	212° 37'	197° 05'	5:33	6:35	-1:01h	7d 17h	0.7	-13° 55'	2° 19'	-0° 12'	-15° 32'	276° 37'	276° 25'
-467	morning_last_visibility	-467-12-05	248.35	236.22	248° 21'	236° 13'	6:22	7:06	-0:44h	-20d 16h	-0.4	-9° 38'	-0° 26'	4° 24'	-12° 08'	289° 54'	294° 19'
-466	evening_first_visibility	-466-01-12	287.50	301.13	287° 30'	301° 08'	18:32	17:43	0:49h	17d 20h	-1	-10° 39'	-1° 03'	-5° 46'	13° 37'	69° 57'	64° 11'
-466	evening_last_visibility	-466-01-30	305.62	319.18	305° 37'	319° 11'	18:52	17:57	0:55h	-8d 08h	1.1	-12° 10'	3° 02'	-0° 10'	13° 34'	74° 47'	74° 37'
-466	morning_first_visibility	-466-02-20	325.98	305.62	325° 59'	305° 37'	6:07	7:06	-0:59h	12d 03h	1.3	-13° 22'	1° 39'	13° 55'	-20° 22'	277° 29'	291° 23'
-466	morning_last_visibility	-466-03-24	357.33	335.18	357° 20'	335° 11'	5:49	6:29	-0:39h	-23d 11h	0	-9° 30'	-2° 30'	19° 17'	-22° 09'	265° 43'	285° 01'
-466	evening_first_visibility	-466-04-26	29.65	41.78	29° 39'	41° 47'	19:36	18:49	0:46h	10d 03h	-1.1	-10° 32'	1° 38'	-1° 06'	12° 08'	109° 58'	108° 52'
-466	evening_last_visibility	-466-06-04	66.83	83.10	66° 50'	83° 06'	20:07	19:11	0:55h	-11d 09h	1.8	-11° 23'	-2° 21'	-9° 55'	16° 15'	123° 32'	113° 37'
-466	morning_last_visibility	-466-07-18	108.28	95.58	108° 17'	95° 35'	4:35	5:23	-0:47h	-12d 21h	-1.1	-9° 45'	0° 54'	5° 37'	-12° 42'	236° 49'	242° 26'
-466	evening_first_visibility	-466-09-05	156.68	179.93	156° 41'	179° 56'	19:33	18:46	0:46h	36d 17h	0	-10° 33'	-1° 47'	-19° 58'	23° 15'	107° 09'	87° 11'
-466	morning_first_visibility	-466-10-15	196.13	181.33	196° 08'	181° 20'	5:25	6:22	-0:56h	7d 11h	0.8	-13° 08'	1° 40'	-0° 01'	-14° 49'	269° 53'	269° 52'
-466	morning_last_visibility	-466-11-15	227.68	216.15	227° 41'	216° 09'	6:05	6:47	-0:42h	-21d 01h	-0.5	-9° 38'	0° 21'	2° 03'	-11° 31'	284° 31'	286° 34'
-466	evening_first_visibility	-466-12-28	272.05	287.07	272° 03'	287° 04'	18:24	17:33	0:51h	22d 11h	-0.9	-11° 01'	-1° 23'	-8° 02'	15° 01'	68° 50'	60° 48'
-465	evening_last_visibility	-465-01-14	289.28	302.32	289° 17'	302° 19'	18:37	17:44	0:52h	-7d 10h	1.1	-11° 22'	2° 35'	-1° 56'	13° 02'	70° 38'	68° 42'
-465	morning_first_visibility	-465-01-31	305.85	288.58	305° 51'	288° 35'	6:21	7:21	-1:00h	9d 02h	1.4	-13° 16'	2° 56'	9° 13'	-17° 16'	284° 33'	293° 46'
-465	morning_last_visibility	-465-03-09	342.48	321.50	342° 29'	321° 30'	6:07	6:48	-0:40h	-22d 19h	-0.1	-9° 35'	-2° 20'	17° 54'	-20° 59'	272° 33'	290° 27'
-465	evening_first_visibility	-465-04-11	15.03	27.65	15° 02'	27° 39'	19:29	18:41	0:48h	10d 19h	-1.1	-11° 03'	1° 27'	-0° 34'	12° 38'	103° 37'	103° 04'
-465	evening_last_visibility	-465-05-16	48.52	63.40	48° 31'	63° 24'	19:56	19:00	0:56h	-10d 20h	2	-11° 55'	-0° 56'	-6° 07'	14° 53'	118° 33'	112° 25'
-465	morning_last_visibility	-465-07-01	91.73	77.70	91° 44'	77° 42'	4:28	5:15	-0:47h	-13d 12h	-1	-9° 32'	0° 11'	8° 28'	-14° 02'	235° 22'	243° 49'
-465	evening_first_visibility	-465-08-06	127.05	146.07	127° 03'	146° 04'	20:03	19:14	0:49h	23d 03h	-0.2	-10° 30'	0° 18'	-14° 38'	19° 01'	118° 59'	104° 21'
-465	evening_last_visibility	-465-08-31	151.52	177.05	151° 31'	177° 03'	19:41	18:52	0:49h	-21d 01h	0.3	-11° 01'	-2° 56'	-22° 29'	25° 32'	109° 47'	87° 18'
-465	morning_first_visibility	-465-09-30	180.77	165.37	180° 46'	165° 22'	5:12	6:12	-0:59h	8d 09h	0.6	-13° 41'	1° 08'	0° 45'	-15° 24'	262° 18'	263° 03'
-465	morning_last_visibility	-465-10-25	206.03	194.30	206° 02'	194° 18'	5:47	6:29	-0:42h	-21d 10h	-0.6	-10° 01'	1° 13'	0° 18'	-11° 44'	276° 02'	276° 20'
-465	evening_first_visibility	-465-12-12	255.50	271.53	255° 30'	271° 32'	18:15	17:27	0:48h	27d 02h	-0.7	-10° 31'	-1° 47'	-10° 30'	16° 01'	69° 28'	58° 58'
-465	evening_last_visibility	-465-12-28	271.82	286.10	271° 49'	286° 06'	18:27	17:33	0:54h	-7d 23h	0.8	-11° 44'	1° 37'	-5° 00'	14° 17'	69° 13'	64° 13'
-464	morning_first_visibility	-464-01-13	287.52	272.03	287° 31'	272° 02'	6:24	7:25	-1:01h	7d 13h	1.4	-13° 03'	3° 27'	5° 55'	-15° 28'	288° 45'	294° 40'
-464	morning_last_visibility	-464-02-22	327.50	308.13	327° 30'	308° 08'	6:24	7:05	-0:41h	-21d 22h	-0.2	-9° 33'	-2° 09'	15° 59'	-19° 22'	279° 00'	294° 58'
-464	evening_first_visibility	-464-03-26	0.32	13.42	0° 19'	13° 25'	19:23	18:33	0:49h	11d 15h	-1.1	-11° 29'	1° 12'	-0° 23'	13° 06'	96° 53'	96° 31'
-464	evening_last_visibility	-464-04-26	30.15	43.37	30° 09'	43° 22'	19:40	18:49	0:51h	-9d 18h	2.1	-11° 21'	0° 36'	-2° 26'	13° 13'	110° 44'	108° 18'
-464	morning_last_visibility	-464-06-11	73.38	56.28	73° 23'	56° 17'	4:27	5:14	-0:47h	-16d 13h	-0.6	-9° 42'	-1° 00'	12° 51'	-17° 05'	236° 34'	249° 25'
-464	evening_first_visibility	-464-07-14	105.57	121.95	105° 34'	121° 57'	20:15	19:23	0:52h	17d 03h	-0.4	-10° 43'	1° 18'	-10° 47'	16° 24'	124° 25'	113° 38'
-464	evening_last_visibility	-464-08-16	137.53	162.97	137° 32'	162° 58'	19:58	19:06	0:51h	-18d 21h	0.6	-11° 11'	-3° 10'	-22° 16'	25° 26'	115° 44'	93° 28'
-464	morning_first_visibility	-464-09-13	164.53	149.52	164° 32'	149° 31'	5:03	6:01	-0:57h	8d 12h	0.7	-13° 08'	0° 20'	2° 13'	-15° 01'	254° 48'	257° 01'
-464	morning_last_visibility	-464-10-05	186.57	175.05	186° 34'	175° 03'	5:34	6:15	-0:41h	-19d 11h	-0.8	-9° 51'	1° 42'	-0° 25'	-11° 31'	267° 21'	266° 56'
-464	evening_first_visibility	-464-11-26	239.95	257.68	239° 57'	257° 41'	18:15	17:28	0:47h	33d 01h	-0.6	-10° 30'	-2° 02'	-13° 02'	17° 44'	72° 24'	59° 22'
-464	evening_last_visibility	-464-12-10	254.23	270.05	254° 14'	270° 03'	18:21	17:27	0:53h	-8d 20h	0.5	-11° 36'	0° 30'	-8° 31'	15° 49'	70° 13'	61° 43'
-464	morning_first_visibility	-464-12-27	271.05	255.10	271° 03'	255° 06'	6:14	7:21	-1:06h	7d 16h	1.2	-14° 06'	3° 27'	4° 10'	-15° 57'	289° 32'	293° 43'
-463	morning_last_visibility	-463-02-05	311.37	293.43	311° 22'	293° 26'	6:34	7:18	-0:43h	-21d 19h	-0.2	-9° 53'	-1° 55'	13° 55'	-17° 57'	284° 42'	298° 37'
-463	evening_first_visibility	-463-03-10	344.50	357.13	344° 30'	357° 08'	19:11	18:24	0:47h	11d 18h	-1.2	-10° 58'	0° 43'	-0° 42'	12° 39'	89° 09'	88° 27'
-463	evening_last_visibility	-463-04-06	10.72	23.73	10° 43'	23° 44'	19:29	18:38	0:50h	-9d 14h	2	-11° 33'	2° 14'	0° 19'	13° 02'	101° 54'	102° 13'
-463	morning_last_visibility	-463-05-22	54.12	33.75	54° 07'	33° 45'	4:38	5:23	-0:45h	-20d 18h	-0.1	-9° 39'	-2° 13'	17° 08'	-20° 22'	241° 18'	258° 25'
-463	evening_first_visibility	-463-06-25	87.12	101.82	87° 07'	101° 49'	20:15	19:21	0:54h	13d 21h	-0.6	-10° 54'	1° 46'	-7° 43'	14° 42'	125° 45'	118° 02'
-463	evening_last_visibility	-463-08-01	122.70	147.38	122° 42'	147° 23'	20:12	19:17	0:55h	-17d 11h	0.8	-11° 30'	-3° 16'	-21° 12'	24° 41'	121° 07'	99° 55'
-463	morning_first_visibility	-463-08-29	149.43	133.58	149° 26'	133° 35'	4:49	5:51	-1:02h	9d 22h	0.6	-13° 37'	-0° 13'	4° 07'	-15° 51'	247° 28'	251° 35'
-463	morning_last_visibility	-463-09-17	168.30	156.88	168° 18'	156° 53'	5:22	6:03	-0:41h	-17d 01h	-1	-9° 47'	1° 55'	-0° 16'	-11° 24'	258° 44'	258° 28'
