jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair	moon_lon_adj	sun_lon_adj	jd_diff	moon_lon_adj_packed	yr_grp	kv_adj
1155201.60	-1550-09-25	-1550	4	R4-śarat	True	181.69	N16-Vis/α2 Lib	2.00	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	2.00	181.69	176.90	2.00	0	False
1155378.50	-1549-03-20	-1549	1	R1-vasanta	True	358.82	N02-Bha/* 41 Ari	178.38	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.38	-1.18	915.78	43.38	0	
1156294.28	-1547-09-21	-1547	4	R4-śarat	True	178.60	N16-Vis/α2 Lib	358.55	N02-Bha/* 41 Ari	1	179	N16-Vis	N02-Bha	False	-1.45	178.60	177.18	-1.45	0	
1156471.46	-1546-03-17	-1546	1	R1-vasanta	False	356.17	N02-Bha/* 35 Ari	176.41	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.41	-3.83	738.64	41.41	0	
1157210.10	-1544-03-25	-1544	1	R1-vasanta	False	4.00	N03-Kri/* 17 Tau	183.98	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	183.98	4.00	914.75	48.98	0	False
1158124.85	-1542-09-26	-1542	4	R4-śarat	False	183.02	N16-Vis/α2 Lib	2.61	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	2.61	183.02	177.43	2.61	0	True
1158302.28	-1541-03-22	-1541	1	R1-vasanta	True	0.60	N03-Kri/* 17 Tau	180.53	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.53	0.60	915.72	45.53	0	True
1159218.00	-1539-09-23	-1539	4	R4-śarat	True	180.41	N16-Vis/α2 Lib	0.75	N03-Kri/* 17 Tau	1	180	N16-Vis	N03-Kri	True	0.75	180.41	176.74	0.75	0	False
1159394.74	-1538-03-19	-1538	1	R1-vasanta	True	357.46	N02-Bha/* 35 Ari	177.19	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.19	-2.54	915.16	42.19	0	
1160309.90	-1536-09-19	-1536	4	R4-śarat	False	176.53	N16-Vis/α2 Lib	357.10	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-2.90	176.53	916.21	-2.90	0	
1161226.11	-1533-03-24	-1533	1	R1-vasanta	True	2.41	N03-Kri/* 17 Tau	182.72	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	182.72	2.41	915.38	47.72	0	False
1162141.49	-1531-09-24	-1531	4	R4-śarat	True	181.98	N16-Vis/α2 Lib	1.87	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	1.87	181.98	176.66	1.87	0	False
1162318.15	-1530-03-20	-1530	1	R1-vasanta	True	358.88	N02-Bha/* 41 Ari	178.93	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.93	-1.12	915.38	43.93	0	
1163233.53	-1528-09-21	-1528	4	R4-śarat	True	178.24	N16-Vis/α2 Lib	357.63	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-2.37	178.24	177.94	-2.37	0	
1163411.47	-1527-03-17	-1527	1	R1-vasanta	False	356.57	N02-Bha/* 35 Ari	176.70	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.70	-3.43	1653.40	41.70	0	
1165064.87	-1523-09-26	-1523	4	R4-śarat	False	183.44	N16-Vis/α2 Lib	3.20	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	3.20	183.44	176.77	3.20	0	True
1165241.64	-1522-03-22	-1522	1	R1-vasanta	True	0.37	N03-Kri/* 17 Tau	179.84	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	179.84	0.37	915.72	44.84	0	True
1166157.36	-1520-09-22	-1520	4	R4-śarat	True	180.15	N16-Vis/α2 Lib	359.90	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-0.10	180.15	177.37	-0.10	0	
1166334.73	-1519-03-19	-1519	1	R1-vasanta	True	357.85	N02-Bha/* 35 Ari	177.29	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.29	-2.15	914.80	42.29	0	
1167249.53	-1517-09-20	-1517	4	R4-śarat	False	176.55	N16-Vis/α2 Lib	356.55	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-3.45	176.55	915.82	-3.45	0	
1168165.35	-1514-03-23	-1514	1	R1-vasanta	True	2.08	N03-Kri/* 17 Tau	181.86	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	181.86	2.08	915.79	46.86	0	False
1169081.14	-1512-09-24	-1512	4	R4-śarat	True	182.02	N16-Vis/α2 Lib	2.22	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	2.22	182.02	176.91	2.22	0	False
1169258.05	-1511-03-20	-1511	1	R1-vasanta	True	359.17	N02-Bha/* 41 Ari	179.00	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.00	-0.83	915.00	44.00	0	
1170173.05	-1509-09-21	-1509	4	R4-śarat	True	178.15	N16-Vis/α2 Lib	358.38	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-1.62	178.15	178.24	-1.62	0	
1170351.29	-1508-03-17	-1508	1	R1-vasanta	False	356.78	N02-Bha/* 35 Ari	176.75	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.75	-3.22	737.89	41.75	0	
1171089.18	-1506-03-25	-1506	1	R1-vasanta	False	3.90	N03-Kri/* 17 Tau	184.05	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	184.05	3.90	915.52	49.05	0	False
1172004.70	-1504-09-26	-1504	4	R4-śarat	False	183.66	N16-Vis/α2 Lib	3.23	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	3.23	183.66	176.70	3.23	0	True
1172181.40	-1503-03-21	-1503	1	R1-vasanta	True	0.54	N03-Kri/* 17 Tau	180.55	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	180.55	0.54	915.23	45.55	0	True
1173096.63	-1501-09-23	-1501	4	R4-śarat	True	179.81	N16-Vis/α2 Lib	359.07	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-0.93	179.81	178.12	-0.93	0	
1173274.75	-1500-03-20	-1500	1	R1-vasanta	True	358.25	N02-Bha/* 35 Ari	178.14	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.14	-1.75	914.75	43.14	0	
1174189.50	-1498-09-20	-1498	4	R4-śarat	False	176.92	N16-Vis/α2 Lib	357.20	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-2.80	176.92	915.39	-2.80	0	
1175104.89	-1495-03-24	-1495	1	R1-vasanta	True	2.03	N03-Kri/* 17 Tau	182.39	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	182.39	2.03	915.54	47.39	0	False
1176020.43	-1493-09-25	-1493	4	R4-śarat	True	181.69	N16-Vis/α2 Lib	1.27	N03-Kri/* 17 Tau	1	-180	N16-Vis	N03-Kri	True	1.27	181.69	177.65	1.27	0	False
1176198.08	-1492-03-21	-1492	1	R1-vasanta	True	359.60	N02-Bha/* 41 Ari	179.46	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.46	-0.40	914.72	44.46	0	
1177112.80	-1490-09-22	-1490	4	R4-śarat	True	178.30	N16-Vis/α2 Lib	358.12	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-1.88	178.30	178.05	-1.88	0	
1177290.85	-1489-03-19	-1489	1	R1-vasanta	False	356.76	N02-Bha/* 35 Ari	177.56	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.56	-3.24	737.61	42.56	0	
1178028.46	-1487-03-25	-1487	1	R1-vasanta	False	3.59	N02-Bha/* 39 Ari	183.22	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	183.22	3.59	915.79	48.22	0	
1178944.25	-1485-09-27	-1485	4	R4-śarat	False	183.60	N16-Vis/α2 Lib	3.60	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	3.60	183.60	177.14	3.60	0	
1179121.39	-1484-03-22	-1484	1	R1-vasanta	True	0.91	N02-Bha/* 39 Ari	181.05	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.05	0.91	914.86	46.05	0	
1180036.25	-1482-09-23	-1482	4	R4-śarat	True	179.82	N16-Vis/α2 Lib	359.82	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	-0.18	179.82	178.21	-0.18	0	
1180214.46	-1481-03-20	-1481	1	R1-vasanta	True	358.36	N02-Bha/* 35 Ari	178.07	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.07	-1.64	915.05	43.07	0	
1181129.51	-1479-09-21	-1479	4	R4-śarat	True	177.33	N16-Vis/α2 Lib	357.53	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-2.47	177.33	915.19	-2.47	0	
1182044.70	-1476-03-24	-1476	1	R1-vasanta	True	2.24	N02-Bha/* 39 Ari	182.50	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.50	2.24	915.18	47.50	0	
1182959.88	-1474-09-25	-1474	4	R4-śarat	True	181.54	N16-Vis/α2 Lib	2.17	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	2.17	181.54	178.14	2.17	0	
1183138.02	-1473-03-22	-1473	1	R1-vasanta	True	359.93	N02-Bha/* 35 Ari	180.01	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	180.01	-0.07	914.76	45.01	0	
1184052.78	-1471-09-22	-1471	4	R4-śarat	True	178.66	N16-Vis/α2 Lib	358.11	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-1.89	178.66	177.32	-1.89	0	
1184230.10	-1470-03-18	-1470	1	R1-vasanta	False	356.43	N02-Bha/* 35 Ari	176.75	N16-Vis/α1 Lib	1	-179	N02-Bha	N16-Vis	False	176.75	-3.57	737.99	41.75	0	
1184968.09	-1468-03-25	-1468	1	R1-vasanta	False	3.63	N02-Bha/* 39 Ari	183.70	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.70	3.63	915.41	48.70	0	
1185883.50	-1466-09-26	-1466	4	R4-śarat	False	183.23	N16-Vis/α2 Lib	2.67	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	2.67	183.23	177.91	2.67	0	
1186061.41	-1465-03-23	-1465	1	R1-vasanta	True	1.32	N02-Bha/* 39 Ari	181.40	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.40	1.32	914.71	46.40	0	
1186976.12	-1463-09-23	-1463	4	R4-śarat	True	180.08	N16-Vis/α2 Lib	359.99	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	-0.01	180.08	177.82	-0.01	0	
1187153.94	-1462-03-20	-1462	1	R1-vasanta	True	358.26	N02-Bha/* 35 Ari	178.94	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.94	-1.74	915.41	43.94	0	
1188069.35	-1460-09-20	-1460	4	R4-śarat	True	177.56	N16-Vis/α2 Lib	357.49	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-2.51	177.56	915.39	-2.51	0	
1188984.74	-1457-03-25	-1457	1	R1-vasanta	True	2.66	N02-Bha/* 39 Ari	183.17	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.17	2.66	914.76	48.17	0	
1189899.50	-1455-09-24	-1455	4	R4-śarat	True	181.54	N16-Vis/α2 Lib	1.51	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	1.51	181.54	178.08	1.51	0	
1190077.58	-1454-03-22	-1454	1	R1-vasanta	True	359.89	N02-Bha/* 35 Ari	179.29	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.29	-0.11	915.21	44.29	0	
1190992.79	-1452-09-22	-1452	4	R4-śarat	True	179.07	N16-Vis/α2 Lib	358.87	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-1.13	179.07	176.72	-1.13	0	
1191169.51	-1451-03-18	-1451	1	R1-vasanta	False	356.25	N02-Bha/* 35 Ari	176.00	N16-Vis/α1 Lib	1	-180	N02-Bha	N16-Vis	False	176.00	-3.75	738.46	41.00	0	
1191907.97	-1449-03-26	-1449	1	R1-vasanta	False	3.91	N02-Bha/* 39 Ari	183.67	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	183.67	3.91	915.05	48.67	0	
1192823.02	-1447-09-26	-1447	4	R4-śarat	False	183.14	N16-Vis/α2 Lib	3.43	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	3.43	183.14	178.22	3.43	0	
1193001.24	-1446-03-23	-1446	1	R1-vasanta	True	1.55	N02-Bha/* 39 Ari	181.56	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.56	1.55	914.90	46.56	0	
1193916.14	-1444-09-23	-1444	4	R4-śarat	True	180.50	N16-Vis/α2 Lib	0.39	N02-Bha/* 41 Ari	1	179	N16-Vis	N02-Bha	False	0.39	180.50	177.06	0.39	0	
1194093.20	-1443-03-19	-1443	1	R1-vasanta	True	357.93	N02-Bha/* 35 Ari	178.03	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.03	-2.07	915.75	43.03	0	
1195008.95	-1441-09-21	-1441	4	R4-śarat	True	177.54	N16-Vis/α2 Lib	358.14	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-1.86	177.54	915.74	-1.86	0	
1195924.69	-1438-03-25	-1438	1	R1-vasanta	False	3.01	N02-Bha/* 39 Ari	183.04	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.04	3.01	914.77	48.04	0	
1196839.46	-1436-09-24	-1436	4	R4-śarat	True	181.90	N16-Vis/α2 Lib	2.11	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	2.11	181.90	177.55	2.11	0	
1197017.01	-1435-03-21	-1435	1	R1-vasanta	True	359.74	N02-Bha/* 35 Ari	180.29	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	180.29	-0.26	915.53	45.29	0	
1197932.54	-1433-09-23	-1433	4	R4-śarat	True	179.22	N16-Vis/α2 Lib	358.87	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-1.13	179.22	176.79	-1.13	0	
1198109.33	-1432-03-17	-1432	1	R1-vasanta	False	356.46	N02-Bha/* 35 Ari	176.50	N16-Vis/α1 Lib	1	-179	N02-Bha	N16-Vis	False	176.50	-3.54	1653.44	41.50	0	
1199762.77	-1428-09-26	-1428	4	R4-śarat	False	183.28	N16-Vis/α2 Lib	3.17	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	3.17	183.28	178.05	3.17	0	
1199940.82	-1427-03-23	-1427	1	R1-vasanta	True	1.54	N02-Bha/* 39 Ari	182.43	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.43	1.54	915.27	47.43	0	
1200856.09	-1425-09-24	-1425	4	R4-śarat	True	180.84	N16-Vis/α2 Lib	0.86	N02-Bha/* 41 Ari	1	180	N16-Vis	N02-Bha	False	0.86	180.84	176.68	0.86	0	
1201032.77	-1424-03-19	-1424	1	R1-vasanta	True	357.91	N02-Bha/* 35 Ari	178.19	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.19	-2.09	915.44	43.19	0	
1201948.21	-1422-09-20	-1422	4	R4-śarat	True	177.19	N16-Vis/α1 Lib	357.28	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-2.72	177.19	916.19	-2.72	0	
1202864.40	-1419-03-24	-1419	1	R1-vasanta	False	3.12	N02-Bha/* 39 Ari	182.90	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.90	3.12	915.08	47.90	0	
1203779.48	-1417-09-25	-1417	4	R4-śarat	True	182.32	N16-Vis/α2 Lib	2.48	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	2.48	182.32	176.84	2.48	0	
1203956.32	-1416-03-20	-1416	1	R1-vasanta	True	359.46	N02-Bha/* 35 Ari	179.36	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.36	-0.54	915.73	44.36	0	
1204872.05	-1414-09-22	-1414	4	R4-śarat	True	179.11	N16-Vis/α2 Lib	359.56	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	-0.44	179.11	177.28	-0.44	0	
1205049.33	-1413-03-18	-1413	1	R1-vasanta	False	356.86	N02-Bha/* 35 Ari	176.95	N16-Vis/α1 Lib	1	-179	N02-Bha	N16-Vis	False	176.95	-3.14	1653.41	41.95	0	
1206702.74	-1409-09-27	-1409	4	R4-śarat	False	183.65	N16-Vis/α2 Lib	3.10	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	3.10	183.65	177.34	3.10	0	
1206880.08	-1408-03-22	-1408	1	R1-vasanta	True	1.22	N02-Bha/* 39 Ari	181.60	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.60	1.22	915.73	46.60	0	
1207795.81	-1406-09-24	-1406	4	R4-śarat	True	180.95	N16-Vis/α2 Lib	1.64	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	1.64	180.95	176.85	1.64	0	
1207972.66	-1405-03-20	-1405	1	R1-vasanta	True	358.19	N02-Bha/* 35 Ari	178.56	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.56	-1.81	914.92	43.56	0	
1208887.58	-1403-09-20	-1403	4	R4-śarat	False	176.96	N16-Vis/α1 Lib	356.55	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	-3.45	176.96	916.32	-3.45	0	
1209803.90	-1400-03-25	-1400	1	R1-vasanta	False	3.03	N02-Bha/* 39 Ari	183.82	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.82	3.03	915.44	48.82	0	
1210719.34	-1398-09-26	-1398	4	R4-śarat	True	182.56	N16-Vis/α2 Lib	2.50	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	2.50	182.56	176.66	2.50	0	
1210896.00	-1397-03-22	-1397	1	R1-vasanta	True	359.55	N02-Bha/* 35 Ari	179.56	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.56	-0.45	915.30	44.56	0	
1211811.30	-1395-09-22	-1395	4	R4-śarat	True	178.75	N16-Vis/α2 Lib	358.65	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-1.35	178.75	178.02	-1.35	0	
1211989.32	-1394-03-19	-1394	1	R1-vasanta	True	357.24	N01-Ash/α Ari	177.26	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.26	-2.76	1830.16	42.26	0	
1213819.48	-1389-03-23	-1389	1	R1-vasanta	True	1.03	N02-Bha/* 41 Ari	180.78	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	180.78	1.03	915.65	45.78	0	
1214735.13	-1387-09-24	-1387	4	R4-śarat	True	180.66	N16-Vis/α2 Lib	0.94	N02-Bha/* 41 Ari	1	-179	N16-Vis	N02-Bha	False	0.94	180.66	177.56	0.94	0	
1214912.69	-1386-03-21	-1386	1	R1-vasanta	True	358.62	N01-Ash/α Ari	179.07	N16-Vis/α2 Lib	1	-179	N01-Ash	N16-Vis	False	179.07	-1.38	914.68	44.07	0	
1215827.37	-1384-09-20	-1384	4	R4-śarat	True	177.14	N16-Vis/α1 Lib	357.17	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.83	177.14	915.79	-2.83	0	
1216743.16	-1381-03-25	-1381	1	R1-vasanta	True	2.71	N02-Bha/* 39 Ari	182.89	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.89	2.71	915.79	47.89	0	
1217658.95	-1379-09-26	-1379	4	R4-śarat	True	182.56	N16-Vis/α2 Lib	3.16	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	3.16	182.56	176.98	3.16	0	
1217835.93	-1378-03-22	-1378	1	R1-vasanta	True	359.87	N01-Ash/α Ari	179.54	N16-Vis/α2 Lib	1	-180	N01-Ash	N16-Vis	False	179.54	-0.13	914.92	44.54	0	
1218750.85	-1376-09-22	-1376	4	R4-śarat	True	178.69	N16-Vis/α2 Lib	359.04	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False	-0.96	178.69	178.25	-0.96	0	
1218929.10	-1375-03-19	-1375	1	R1-vasanta	True	357.41	N01-Ash/α Ari	177.59	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.59	-2.59	914.95	42.59	0	
1219844.05	-1373-09-20	-1373	4	R4-śarat	False	176.13	N16-Vis/α1 Lib	355.97	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-4.03	176.13	915.23	-4.03	0	
1220759.28	-1370-03-23	-1370	1	R1-vasanta	True	1.23	N02-Bha/* 41 Ari	181.25	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.25	1.23	915.14	46.25	0	
1221674.42	-1368-09-23	-1368	4	R4-śarat	True	180.34	N16-Vis/α2 Lib	0.05	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	0.05	180.34	178.17	0.05	0	
1221852.59	-1367-03-21	-1367	1	R1-vasanta	True	358.91	N01-Ash/α Ari	178.85	N16-Vis/α2 Lib	1	-180	N01-Ash	N16-Vis	False	178.85	-1.09	914.78	43.85	0	
1222767.37	-1365-09-21	-1365	4	R4-śarat	True	177.53	N16-Vis/α1 Lib	357.65	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.35	177.53	915.31	-2.35	0	
1223682.68	-1362-03-25	-1362	1	R1-vasanta	True	2.64	N02-Bha/* 39 Ari	182.40	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.40	2.64	915.53	47.40	0	
1224598.21	-1360-09-25	-1360	4	R4-śarat	True	182.21	N16-Vis/α2 Lib	2.30	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	2.30	182.21	177.75	2.30	0	
1224775.96	-1359-03-22	-1359	1	R1-vasanta	True	0.29	N02-Bha/* 35 Ari	180.06	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	180.06	0.29	914.73	45.06	0	
1225690.69	-1357-09-23	-1357	4	R4-śarat	True	178.93	N16-Vis/α2 Lib	359.25	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False	-0.75	178.93	177.77	-0.75	0	
1225868.46	-1356-03-18	-1356	1	R1-vasanta	True	357.19	N01-Ash/α Ari	176.71	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.71	-2.81	915.50	41.71	0	
1226783.96	-1354-09-20	-1354	4	R4-śarat	False	176.44	N16-Vis/α1 Lib	356.60	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-3.40	176.44	915.33	-3.40	0	
1227699.29	-1351-03-23	-1351	1	R1-vasanta	True	1.63	N02-Bha/* 41 Ari	181.67	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.67	1.63	914.78	46.67	0	
1228614.07	-1349-09-24	-1349	4	R4-śarat	True	180.38	N16-Vis/α2 Lib	0.43	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.43	180.38	178.18	0.43	0	
1228792.25	-1348-03-20	-1348	1	R1-vasanta	True	358.97	N01-Ash/α Ari	178.97	N16-Vis/α2 Lib	1	-180	N01-Ash	N16-Vis	False	178.97	-1.03	915.12	43.97	0	
1229707.37	-1346-09-21	-1346	4	R4-śarat	True	177.92	N16-Vis/α1 Lib	357.97	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.03	177.92	915.23	-2.03	0	
1230622.60	-1343-03-25	-1343	1	R1-vasanta	True	2.95	N02-Bha/* 39 Ari	183.23	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.23	2.95	914.97	48.23	0	
1231537.57	-1341-09-26	-1341	4	R4-śarat	True	181.96	N16-Vis/α2 Lib	1.55	N02-Bha/* 41 Ari	1	-180	N16-Vis	N02-Bha	False	1.55	181.96	178.29	1.55	0	
1231715.86	-1340-03-22	-1340	1	R1-vasanta	True	0.59	N02-Bha/* 35 Ari	180.81	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	180.81	0.59	914.86	45.81	0	
1232630.72	-1338-09-23	-1338	4	R4-śarat	True	179.35	N16-Vis/α2 Lib	359.85	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-0.15	179.35	177.16	-0.15	0	
1232807.88	-1337-03-19	-1337	1	R1-vasanta	True	357.02	N01-Ash/α Ari	177.78	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.78	-2.98	915.61	42.78	0	
1233723.49	-1335-09-19	-1335	4	R4-śarat	False	176.36	N16-Vis/α1 Lib	355.88	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-4.12	176.36	737.81	-4.12	0	
1234461.30	-1333-09-27	-1333	4	R4-śarat	False	183.76	N16-Vis/α2 Lib	3.67	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	3.67	183.76	177.98	3.67	0	
1234639.28	-1332-03-23	-1332	1	R1-vasanta	True	2.02	N02-Bha/* 41 Ari	182.03	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.03	2.02	914.69	47.03	0	
1235553.97	-1330-09-24	-1330	4	R4-śarat	True	180.68	N16-Vis/α2 Lib	0.41	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	0.41	180.68	177.57	0.41	0	
1235731.54	-1329-03-21	-1329	1	R1-vasanta	True	358.68	N01-Ash/α Ari	178.02	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.02	-1.32	915.63	43.02	0	
1236647.17	-1327-09-21	-1327	4	R4-śarat	True	178.12	N16-Vis/α1 Lib	358.20	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.80	178.12	915.47	-1.80	0	
1237562.64	-1324-03-25	-1324	1	R1-vasanta	False	3.38	N02-Bha/* 39 Ari	183.75	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.75	3.38	914.71	48.75	0	
1238477.35	-1322-09-25	-1322	4	R4-śarat	True	182.13	N16-Vis/α2 Lib	2.15	N02-Bha/* 41 Ari	1	-179	N16-Vis	N02-Bha	False	2.15	182.13	178.01	2.15	0	
1238655.36	-1321-03-22	-1321	1	R1-vasanta	True	0.50	N02-Bha/* 35 Ari	180.28	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	180.28	0.50	915.29	45.28	0	
1239570.65	-1319-09-23	-1319	4	R4-śarat	True	179.67	N16-Vis/α2 Lib	359.66	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-0.34	179.67	176.68	-0.34	0	
1239747.33	-1318-03-18	-1318	1	R1-vasanta	False	356.88	N01-Ash/α Ari	176.82	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.82	-3.12	915.59	41.82	0	
1240662.92	-1316-09-19	-1316	4	R4-śarat	False	176.18	N16-Vis/α1 Lib	356.96	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-3.04	176.18	737.92	-3.04	0	
